Twitter for iPhone,12181700,Mini Mike Bloomberg doesn't get on the Democrat Debate Stage because he doesn't want to - he is a terrible debater and speaker. If he did he would go down in the polls even more (if that is possible!).,1/17/2020 13:39,16408,80511
Twitter for iPhone,12181600,There is no crime here. Entertaining this Impeachment is a joke. This whole thing should be dismissed. @IngrahamAngle @FoxNews,1/17/2020 13:34,15443,72096
Twitter for iPhone,12181600,Years from now when we look back at this day nobody's going to remember Nancy's cheap theatrics they will remember though how President Trump brought the Chinese to the bargaining table and delivered achievements few ever thought were possible. @IngrahamAngle @FoxNews,1/17/2020 13:33,25606,112897
Twitter for iPhone,12181600,....for the foreign policies of the President. @AlanDersh Alan Dershowitz @seanhannity @FoxNews  They do what the House asks. The Swamp!,1/17/2020 13:32,10681,42297
Twitter for iPhone,12181600,The GOA got it exactly backwards. Here's what they said. The law does not permit the President to substitute his own policy priorities to those Congress has enacted into law. It's exactly the opposite. The Constitution does not allow Congress to substitute its own priorities....,1/17/2020 13:32,20088,78834
Twitter for iPhone,12179900,PROMISES MADE PROMISES KEPT! #KeepAmericaGreat2020  https://t.co/CheEfoFUBT,1/17/2020 1:41,42981,170900
Twitter for iPhone,12179700,See you tomorrow! #CHAMPS https://t.co/ud1PVpx1zK,1/17/2020 0:22,17717,108459
Twitter for iPhone,12179300,THANK YOU! #MAGA https://t.co/jVr7qmYOvu,1/16/2020 21:50,30132,153110
Twitter for iPhone,12179100,I JUST GOT IMPEACHED FOR MAKING A PERFECT PHONE CALL!,1/16/2020 20:39,57430,347876
Twitter for iPhone,12178400,Amazon Calls 'Profiles in Corruption' the 'Most Anticipated' Nonfiction Book https://t.co/sOQcs3OHS4 via @BreitbartNews,1/16/2020 15:59,13775,43091
Twitter for iPhone,12178400,This is a total disgrace but just another reason that I'm going to win Michigan again! https://t.co/XrqveOvYcG,1/16/2020 15:49,16631,64041
Twitter for iPhone,12178300,Looking at this strongly! https://t.co/Giw8UknN3m,1/16/2020 15:23,9901,41404
Twitter for iPhone,12178300,The farmers are really happy with the new China Trade Deal and the soon to be signed deal with Mexico and Canada but I hope the thing they will most remember is the fact that I was able to take massive incoming Tariff money and use it to help them get through the tough times!,1/16/2020 15:14,23563,119136
Twitter for iPhone,12178300,There is no crime here. I just think this whole thing should be rejected out of hand. I wouldn't waste a minute of taxpayer dollars or time on this. Entertaining this Impeachment is a joke. Laura Ingraham @IngrahamAngle @FoxNews,1/16/2020 15:04,20611,94572
Twitter for iPhone,12178100,Cryin' Chuck Schumer is saying privately that the new China Trade Deal is  unbelievable which it is but publicly he knocks it whenever possible. That's politics but so bad for our great Country!,1/16/2020 13:59,28345,134846
Twitter for iPhone,12178000,One of the greatest trade deals ever made! Also good for China and our long term relationship. 250 Billion Dollars will be coming back to our Country and we are now in a great position for a Phase Two start. There has never been anything like this in U.S. history! USMCA NEXT!,1/16/2020 13:41,34525,166977
Twitter for iPhone,12176100,https://t.co/RcUcLBl9tT https://t.co/1OIXKTv0hp,1/16/2020 0:51,23790,91085
Twitter for iPhone,12174700,Here we go again another Con Job by the Do Nothing Democrats. All of this work was supposed to be done by the House not the Senate!,1/15/2020 15:33,32101,161649
Twitter for iPhone,12173300,I agree with him on this 100%. But why would anyone vote Democrat? We are setting all time records with the economy! https://t.co/trTemE8iUz,1/15/2020 6:13,27115,105101
Twitter for iPhone,12173200,Now up to 187 Federal Judges and two great new Supreme Court Justices. We are in major record territory. Hope EVERYONE is happy! https://t.co/ymEQljJyib,1/15/2020 5:45,16942,67144
Twitter for iPhone,12173100,Steyer is running low on cash. Nobody knows him. Made his money on coal. So funny! https://t.co/vS48ta5IFr,1/15/2020 4:46,16304,63049
Twitter for iPhone,12173000,Prime Minister of the United Kingdom @BorisJohnson stated We should replace the Iran deal with the Trump deal. I agree!,1/15/2020 4:32,26434,136953
Twitter for iPhone,12172800,Former National Security Adviser for President Obama said President Trump was absolutely correct in taking out terroristist leader Soleimani. Thank you General Jones!,1/15/2020 3:18,25186,130900
Twitter for iPhone,12172800,Republicans are fighting for citizens from every background & from every race religion color & creed. We are a movement for ALL AMERICANS who believe in fairness & justice equality & dignity opportunity & safety. We are a big tent & a big party w/ BIG IDEAS for the future! https://t.co/8Gib5eKMOF,1/15/2020 2:53,18077,72963
Twitter for iPhone,12172800,Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #TrumpMilwaukeeRally https://t.co/LAl96RE49h,1/15/2020 2:49,17699,63455
Twitter for iPhone,12172800,GOD BLESS THE U.S.A.! https://t.co/xi2yTS5fY1,1/15/2020 2:43,24268,109074
Twitter for iPhone,12172700,Thank you Milwaukee Wisconsin! #KAG2020 #MAGA https://t.co/Oj2pOxsYlA,1/15/2020 2:36,12266,48924
Twitter for iPhone,12172300,Cryin' Chuck Schumer just said The American people want a fair trial in the Senate. True but why didn't Nervous Nancy and Corrupt politician Adam Shifty Schiff give us a fair trial in the House. It was the most lopsided & unfair basement hearing in the history of Congress!,1/14/2020 23:45,43255,196611
Twitter for iPhone,12172300,We are helping Apple all of the time on TRADE and so many other issues and yet they refuse to unlock phones used by killers drug dealers  and other violent criminal elements. They will have to step up to the plate and help our great Country NOW! MAKE AMERICA GREAT AGAIN.,1/14/2020 23:36,35983,175572
Twitter for iPhone,12172200,On my way to Milwaukee Wisconsin for a #TrumpRally. Look forward to see you all soon! https://t.co/L97KjEc9GW,1/14/2020 23:16,20434,108892
Twitter for iPhone,12169600,Thank you! https://t.co/4Qe7fb6r3K,1/14/2020 5:52,30409,199533
Twitter for iPhone,12169500,Thank you to Rick Scott. This Impeachment Hoax is an outrage! https://t.co/HYfBmtYMqF,1/14/2020 5:25,21327,90803
Twitter for iPhone,12168700,I stand stronger than anyone in protecting your Healthcare with Pre-Existing Conditions. I am honored to have terminated the very unfair costly and unpopular individual mandate for you!,1/13/2020 23:58,36271,210771
Twitter for iPhone,12167700,We demand fairness shouts Pelosi and the Do Nothing Democrats yet the Dems in the House wouldn't let us have 1 witness no lawyers or even ask questions. It was the most unfair witch-hunt in the history of Congress!,1/13/2020 17:31,35922,160541
Twitter for iPhone,12167600,Really Big Breaking News (Kidding): Booker who was in zero polling territory just dropped out of the Democrat Presidential Primary Race. Now I can rest easy tonight. I was sooo concerned that I would someday have to go head to head with him!,1/13/2020 16:13,30917,172093
Twitter for iPhone,12167500,The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was imminent or not & was my team in agreement. The answer to both is a strong YES. but it doesn't really matter because of his horrible past!,1/13/2020 16:09,22622,107378
Twitter for iPhone,12167500,Wow! The wonderful Iranian protesters refused to step on or in any way denigrate our Great American Flag. It was put on the street in order for them to trample it and they walked around it instead. Big progress!,1/13/2020 15:53,50715,303839
Twitter for iPhone,12167500,The Democrats and the Fake News are trying to make terrorist Soleimani into a wonderful guy only because I did what should have been done for 20 years. Anything I do whether it's the economy military or anything else will be scorned by the Rafical Left Do Nothing Democrats!,1/13/2020 15:47,29666,132076
Twitter for iPhone,12167500,The Fake News Media and their Democrat Partners are working hard to determine whether or not the future attack by terrorist Soleimani was eminent or not & was my team in agreement. The answer to both is a strong YES. but it doesn't really matter because of his horrible past!,1/13/2020 15:42,4848,18597
Twitter for iPhone,12167400,Bernie Sander's volunteers are trashing Elizabeth Pocahontus Warren. Everybody knows her campaign is dead and want her potential voters. Mini Mike B is also trying but getting tiny crowds which are all leaving fast. Elizabeth is very angry at Bernie. Do I see a feud brewing?,1/13/2020 15:25,19773,109184
Twitter for iPhone,12167200,....and if Republicans win in court and take back the House of Represenatives your healthcare that I have now brought to the best place in many years will become the best ever by far. I will always protect your Pre-Existing Conditions the Dems will not!,1/13/2020 13:39,13550,59279
Twitter for iPhone,12167200,Mini Mike Bloomberg is spending a lot of money on False Advertising. I was the person who saved Pre-Existing Conditions in your Healthcare you have it now while at the same time winning the fight to rid you of the expensive unfair and very unpopular Individual  Mandate.....,1/13/2020 13:39,24661,107849
Twitter for iPhone,12165100,National Security Adviser suggested today that sanctions & protests have Iran choked off will force them to negotiate. Actually I couldn't care less if they negotiate. Will be totally up to them but no nuclear weapons and don't kill your protesters. ,1/12/2020 23:46,37281,180422
Twitter for iPhone,12164500,Many believe that by the Senate giving credence to a trial based on the no evidence no crime read the transcripts no pressure  Impeachment Hoax rather than an outright dismissal it gives the partisan Democrat Witch Hunt credibility that it otherwise does not have. I agree!,1/12/2020 19:55,28921,131514
Twitter for iPhone,12164400,https://t.co/5YjLSVEXts,1/12/2020 19:38,9756,31740
Twitter for iPhone,12164400,https://t.co/2iv5aiFEVu,1/12/2020 19:37,13807,46404
Twitter for iPhone,12164400,https://t.co/gdDcamhY9M,1/12/2020 19:37,9702,34629
Twitter for iPhone,12164400,Wow! Crazy Bernie Sanders is surging in the polls looking very good against his opponents in the Do Nothing Party. So what does this all mean? Stay tuned!,1/12/2020 19:02,25267,145085
Twitter for iPhone,12164300,You can't make this up!  David Kris a highly controversial former DOJ official was just appointed by the FISA Court to oversee reforms to the FBI's surveillance procedures. Zero credibility. THE SWAMP! @DevinNunes  @MariaBartiromo @FoxNews,1/12/2020 18:41,30165,101045
Twitter for iPhone,12164300,....the Ukraine Hoax that became the Impeachment Scam. Must get the ICIG answers by Friday because this is the guy who lit the fuse. So if he wants to clear his name prove that his office is indeed incompetent. @DevinNunes @MariaBartiromo @FoxNews The ICIG never wanted proof!,1/12/2020 18:29,12436,46036
Twitter for iPhone,12164300,House Republicans investigating origins of the Ukraine Whistleblower complaint. ICIG Michael Atkinson facing serious questions. The Democrats know the ICIG is a major problem-didn't release his testimony. Looks so much like everything else we've seen from the Russia Hoax to...,1/12/2020 18:29,17739,68023
Twitter for iPhone,12164000,Why should I have the stigma of Impeachment attached to my name when I did NOTHING wrong? Read the Transcripts! A totally partisan Hoax never happened before. House Republicans voted 195-0 with three Dems voting with the Republicans. Very unfair to tens of millions of voters!,1/12/2020 16:40,32956,161719
Twitter for iPhone,12163900,Why should I have the stigma of Impeachment attached to my name when I did nothing wrong. Read the Transcripts! Hose Republicans voted 195-0 plus we got three Dems. Very unfair to tens of millions of voters!,1/12/2020 16:20,0,0
Twitter for iPhone,12163900,Why did Nervous Nancy allow corrupt politician Shifty Schiff to lie before Congress? He must be a Witness and so should she!,1/12/2020 16:13,30312,147790
Twitter for iPhone,12163800,Great idea. This phony Impeachment Hoax should not even be allowed to proceed. Did NOTHING wrong. Just a partisan vote. Zero Republicans. Never happened before! https://t.co/47oV6z4RQc,1/12/2020 15:30,16566,59552
Twitter for iPhone,12163800,Pelosi has made a mockery of Impeachment. Her Articles are so weak. But more importantly she thought she could extort the Senate. She couldn't. @GreggJarrett @foxandfriends The Do Nothing Democrats are really run by the Radical Left. Too bad!,1/12/2020 15:25,16960,75352
Twitter for iPhone,12163700,....and then helped to fund them...And zero progress was made on curbing those activities until Trump droned Soleimani...Plainly Trump is not a warmonger. He's a deal maker & his record is that of someone who uses our military might as a deterrent unleashes it with....,1/12/2020 14:26,10466,45273
Twitter for iPhone,12163700,....discretion and only as a last resort. Thank you to the great Michael Goodwin. Could not have said it better myself!,1/12/2020 14:26,10397,45672
Twitter for iPhone,12163700,Michael Goodwin New York Post: Trump's peace through strength philosophy is what America needs. His (John Kerry) claim bears no relation to reality. The Agreement didn't create opportunities for America & other signatories to confront Iran's malign activities. It overlooked....,1/12/2020 14:26,17516,72248
Twitter for iPhone,12163600,John Kerry got caught essentially admitting that funds given ridiculously to Iran were used to fund attacks on the USA. Only a complete fool would have given that 150 Billion Dollars Plus to Iran. They then went on a Middle East Rampage! @foxandfriends @PeteHegseth,1/12/2020 14:06,26297,89621
Twitter for iPhone,12163600,George @GStephanopoulos ask Crazy Nancy why she allowed Adam Shifty Schiff to totally make up my conversation with the Ukrainian President & read his false words to Congress and the world as though I said it? He got caught! Ask why hearing was most unfair & biased in history?,1/12/2020 13:58,17790,76794
Twitter for iPhone,12163600,To the leaders of Iran - DO NOT KILL YOUR PROTESTERS. Thousands have already been killed or imprisoned by you and the World is watching. More importantly the USA is watching. Turn your internet back on and let reporters roam free! Stop the killing of your great Iranian people!,1/12/2020 13:48,70746,322486
Twitter for iPhone,12163500,Congratulations to @serenawilliams on another big win. She is a great player and an even greater person. Our members in Virginia (Tennis) will never forget you! https://t.co/55ZhYVTpUU,1/12/2020 13:28,8526,52409
Twitter for iPhone,12163500,Congratulations to the Great State of Tennessee. You've got yourselves a fantastic football team. Big WIN last night!,1/12/2020 13:13,21102,156654
Twitter for iPhone,12162100,Thank you Rudy! @JudgeJeanine https://t.co/hk9yuQo4Nm,1/12/2020 4:19,16151,60055
Twitter for iPhone,12162100,I hope the House and Senate Democrats in particular watch this. It is a classic. Thank you to @JudgeJeanine Pirro! https://t.co/O8P9J0CArF,1/12/2020 4:12,27803,93213
Twitter for iPhone,12162100,https://t.co/wBcidgZ2fK,1/12/2020 4:07,20529,68113
Twitter for iPhone,12161200,The government of Iran must allow human rights groups to monitor and report facts from the ground on the ongoing protests by the Iranian people. There can not be another massacre of peaceful protesters nor an internet shutdown. The world is watching.,1/11/2020 22:11,45127,194051
Twitter for iPhone,12161100,To the brave long-suffering people of Iran: I've stood with you since the beginning of my Presidency and my Administration will continue to stand with you. We are following your protests closely and are inspired by your courage.,1/11/2020 21:46,49211,240846
Twitter for iPhone,12161100,The powerful Trump Wall is replacing porous useless and ineffective barriers in the high traffic areas requested by Border Patrol. Illegal crossing are dropping as more and more Wall is being completed! #BuildingTheWall https://t.co/2kdHNSMM04,1/11/2020 21:13,23239,107100
Twitter for iPhone,12160100,95% Approval Rating in the Republican Party a record. 53% Approval Rating overall (can we add 7 to 10 percent because of the Trump thing? ). Thank you!,1/11/2020 14:35,31874,185843
Twitter for iPhone,12160000,Now the Radical Left Do Nothing Democrats are asking @senatemajldr Mitch McConnell to do the job that they were unable to do. They proved NOTHING but my total innocence in the House despite the most unfair & biased hearings in the history of Congress. Now they demand fairness!,1/11/2020 14:29,20760,90728
Twitter for iPhone,12160000,Nancy Pelosi will go down as the absolute worst Speaker of the House in U.S. history!,1/11/2020 14:17,36544,213209
Twitter for iPhone,12160000,New polling shows that the totally partisan Impeachment Hoax is going nowhere. A vast majority want the Do Nothing Democrats to move on to other things now!,1/11/2020 14:15,18468,94567
Twitter for iPhone,12160000,Where have the Radical Left Do Nothing Democrats gone when they have spent the last 3 days defending the life of Qassem Soleimani one of the worst terrorists in history and the father of the roadside bomb? He was also looking to do big future damage! Dems are unhinged. ,1/11/2020 14:07,35015,162433
Twitter for iPhone,12159900,FBI Director apologizes for FISA Errors (of which there were far to many to be a coincidence!). @FoxNews Chris what about all of the lives that were ruined because of the so-called errors? Are these dirty cops going to pay a big price for the fraud they committed?,1/11/2020 13:38,36195,133399
Twitter for iPhone,12157800,Will be interviewed tonight by Laura @IngrahamAngle at 10pmE on @FoxNews. Enjoy!,1/10/2020 23:32,15315,90765
Twitter for iPhone,12156600,She will go down as perhaps the least successful Speaker in U.S. History! https://t.co/aTCkFW3pr4,1/10/2020 15:37,24740,121254
Twitter for iPhone,12156600,I love constantly proving them wrong. It's easy! https://t.co/N2bgTBKum6,1/10/2020 15:31,18255,78767
Twitter for iPhone,12156500,I've been doing this for 40 years and I've never seen anything like this (Economy). @Varneyco @foxandfriends,1/10/2020 15:11,16984,87074
Twitter for iPhone,12156500,11000 points gained in the Dow in the 3 years since the Election of President Trump. Today it may hit 29000. That has NEVER happened before in that time frame. That has added 12.8 Trillion Dollars to the VALUE of American Business. @Varneyco @FoxNews  The best is yet to come!,1/10/2020 15:08,29894,141933
Twitter for iPhone,12156300,We will get this done for our great Miners! https://t.co/8x3WwEo0eV,1/10/2020 13:39,13758,60880
Twitter for iPhone,12156300,Thank you Mike! https://t.co/0cNENCP1h7,1/10/2020 13:27,5994,29256
Twitter for iPhone,12156300,I agree. Jovita will do a great job! https://t.co/3uwI4NUxBn,1/10/2020 13:25,6112,30452
Twitter for iPhone,12156200,Great interview this morning by @foxandfriends with some of the fantastic people who attended the big Rally last night in Toledo Ohio. Thank you. Such amazing energy!,1/10/2020 13:04,14152,87823
Twitter for iPhone,12156200,Wow! Thank you Greg. Hope I live up to your expectations. https://t.co/jBWn1ksGo4,1/10/2020 12:55,19452,83701
Twitter for iPhone,12154600,Democrats are now the party of high taxes high crime open borders late-term abortion socialism and blatant corruption. The Republican Party is the party of the American Worker the American Family and the American Dream! #KAG2020 https://t.co/05XRX2odxN,1/10/2020 2:15,27489,110029
Twitter for iPhone,12154600,After years of rebuilding OTHER nations we are finally rebuilding OUR nation. We are finally putting AMERICA FIRST! #KAG2020 https://t.co/azKL54A6BU,1/10/2020 2:07,17578,79351
Twitter for iPhone,12154500,"Under my administration we will NEVER make excuses for America's enemies ""we will never hesitate in defending American lives ""and we will never stop working to defeat Radical Islamic Terrorism! https://t.co/022PjwhHjs",1/10/2020 2:04,29323,143055
Twitter for iPhone,12154500,THANK YOU TOLEDO OHIO!https://t.co/PL96KjQWat,1/10/2020 1:57,18353,82883
Twitter for iPhone,12154100,Heading to Toledo Ohio for first Rally of the year. Tremendous crowd. Here we go for a big 2020 Win!,1/9/2020 22:55,22201,168579
Twitter for iPhone,12154100,95% Approval Rating in the Republican Party. Thank you!,1/9/2020 22:49,26358,220094
Twitter for iPhone,12154000,Smart analysis I fully agree! https://t.co/0YMU7GunDt,1/9/2020 22:34,15595,63438
Twitter for iPhone,12154000,Thank you! https://t.co/SqRmH7vP39,1/9/2020 22:10,12477,61640
Twitter for iPhone,12153300,Happy National Law Enforcement Appreciation Day! #LESM https://t.co/kNN3RetVvs,1/9/2020 17:59,26494,134071
Twitter for iPhone,12153000,STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 401K'S DOING? 70% 80% 90% up? Only 50% up! What are you doing wrong?,1/9/2020 15:47,26801,171288
Twitter for iPhone,12152900,U.S. Cancer Death Rate Lowest In Recorded History! A lot of good news coming out of this Administration.,1/9/2020 15:00,25407,163826
Twitter for iPhone,12152900,STOCK MARKET AT ALL-TIME HIGH! HOW ARE YOUR 409K'S DOING? 70% 80% 90% up? Only 50% up! What are you doing wrong?,1/9/2020 14:54,7685,38281
Twitter for iPhone,12152700,Breaking News: The Fifth Circuit Court of Appeals just reversed a lower court decision & gave us the go ahead to build one of the largest sections of the desperately needed Southern Border Wall Four Billion Dollars. Entire Wall is under construction or getting ready to start!,1/9/2020 13:46,46034,221049
Twitter for iPhone,12152600,Hope that all House Republicans will vote against Crazy Nancy Pelosi's War Powers Resolution. Also remember her speed & rush in getting the Impeachment Hoax voted on & done. Well she never sent the Articles to the Senate. Just another Democrat fraud. Presidential Harassment!,1/9/2020 13:20,32065,154696
Twitter for iPhone,12152500,PRESIDENTIAL HARASSMENT!,1/9/2020 12:30,31662,199419
Twitter for iPhone,12152500,Thank you Elise! https://t.co/Y4Hb0zf5jk,1/9/2020 12:24,12924,52767
Twitter for iPhone,12152500,Pelosi doesn't want to hand over The Articles of Impeachment which were fraudulently produced by corrupt politicians like Shifty Schiff in the first place because after all of these years of investigations and persecution they show no crimes and are a joke and a scam!,1/9/2020 12:21,37195,199867
Twitter for iPhone,12152400,Great! https://t.co/9QByhxRluS,1/9/2020 11:58,10925,54499
Twitter for iPhone,12152400,WINRED! https://t.co/G09J35NVVj,1/9/2020 11:49,9620,44330
Twitter for iPhone,12152400,See you later! https://t.co/zHEYAnMVLh,1/9/2020 11:47,16135,85610
Twitter for iPhone,12147400,All is well! Missiles launched from Iran at two military bases located in Iraq. Assessment of casualties & damages taking place now. So far so good! We have the most powerful and well equipped military anywhere in the world by far! I will be making a statement tomorrow morning.,1/8/2020 2:45,158004,764333
Twitter for iPhone,12146200,Had a very good meeting with @kbsalsaud of Saudi Arabia. We discussed Trade Military Oil Prices Security and Stability in the Middle East!,1/7/2020 19:05,35821,236565
Twitter for iPhone,12145400,Great interview with @GOPLeader Kevin McCarthy on @foxandfriends. There was no urgency with the Articles of Impeachment because there was no case. ,1/7/2020 13:27,25314,142784
Twitter for iPhone,12145100,We love Australia! https://t.co/BFPCNS81YR,1/7/2020 11:44,25020,177133
Twitter for iPhone,12143500,Amazing analysis & reporting! https://t.co/OC2sbdIAdh,1/7/2020 0:40,18423,71949
Twitter for iPhone,12143300,....If however the city or state in question is willing to acknowledge responsibility and politely asks for help from the Federal Government we will very seriously consider getting involved in order to make those poorly run Democrat Cities Great Again!,1/6/2020 23:50,18692,98798
Twitter for iPhone,12143300,The homeless situation in Los Angeles San Francisco and many other Democrat Party run cities throughout the Nation is a state and local problem not a federal problem....,1/6/2020 23:50,31225,159707
Twitter Media Studio,12142300,https://t.co/dXBP7Srsqy,1/6/2020 17:02,29004,113338
Twitter Media Studio,12142300,https://t.co/XpVY2bnR5a,1/6/2020 17:02,20501,73105
Twitter for iPhone,12142000,IRAN WILL NEVER HAVE A NUCLEAR WEAPON!,1/6/2020 14:48,87564,473497
Twitter for iPhone,12141900,Congress & the President should not be wasting their time and energy on a continuation of the totally partisan Impeachment Hoax when we have so many important matters pending. 196 to ZERO was the Republican House vote & we got 3 Dems. This was not what the Founders had in mind!,1/6/2020 14:39,29349,154924
Twitter for iPhone,12141900,The Impeachment Hoax just a continuation of the Witch Hunt which started even before I won the Election must end quickly. Read the Transcripts see the Ukrainian President's strong statement NO PRESSURE - get this done. It is a con game by the Dems to help with the Election!,1/6/2020 14:32,25732,127580
Twitter for iPhone,12141800,The reason they are not sending the Articles of Impeachment to the Senate is that they are so weak and so pathetic. @LindseyGrahamSC @MariaBartiromo  The great Scam continues. To be spending time on this political Hoax at this moment in our history when I am so busy is sad!,1/6/2020 13:37,29387,138488
Twitter for iPhone,12139200,These Media Posts will serve as notification to the United States Congress that should Iran strike any U.S. person or target the United States will quickly & fully strike back & perhaps in a disproportionate manner. Such legal notice is not required but is given nevertheless!,1/5/2020 20:25,84452,380590
Twitter for iPhone,12136900,The United States just spent Two Trillion Dollars on Military Equipment. We are the biggest and by far the BEST in the World! If Iran attacks an American Base or any American we will be sending some of that brand new beautiful equipment their way...and without hesitation!,1/5/2020 5:11,146706,684981
Twitter for iPhone,12136800,They attacked us & we hit back. If they attack again which I would strongly advise them not to do we will hit them harder than they have ever been hit before! https://t.co/qI5RfWsSCH,1/5/2020 4:53,64974,287187
Twitter for iPhone,12135900,....hundreds of Iranian protesters. He was already attacking our Embassy and preparing for additional hits in other locations. Iran has been nothing but problems for many years. Let this serve as a WARNING that if Iran strikes any Americans or American assets we have.....,1/4/2020 22:52,41184,193662
Twitter for iPhone,12135900,....targeted 52 Iranian sites (representing the 52 American hostages taken by Iran many years ago) some at a very high level & important to Iran &  the Iranian culture and those targets and Iran itself WILL BE HIT VERY FAST AND VERY HARD. The USA wants no more threats!,1/4/2020 22:52,63641,272582
Twitter for iPhone,12135900,Iran is talking very boldly about targeting certain USA assets as revenge for our ridding the world of their terrorist leader who had just killed an American & badly wounded many others not to mention all of the people he had killed over his lifetime including recently....,1/4/2020 22:52,65886,295411
Twitter for iPhone,12135900,As hard as I work & as successful as our Country has become with our Economy our Military & everything else it is ashame that the Democrats make us spend so much time & money on this ridiculous Impeachment Lite Hoax. I should be able to devote all of my time to the REAL USA!,1/4/2020 22:16,48625,276973
Twitter for iPhone,12134700,95% Approval Rating in the Republican Party. Thank you!,1/4/2020 14:57,43537,337985
Twitter for iPhone,12133200,https://t.co/qOi7mpKcHY,1/4/2020 4:29,25587,166354
Twitter for iPhone,12131500,....different places that he thought were wasteful and the career staff as they always do pushed back and made a million excuses as to why they could not possibly stop spending U.S. taxpayer money. There was a back & forth over the legal arguments & the W.H. decision was....,1/3/2020 17:27,12753,60903
Twitter for iPhone,12131500,....followed and then it was withdrawn. The Democrats argument for impeachment has not gotten stronger over the last few weeks. As Senator Josh Hawley just said he's going to enter a Motion to Dismiss the Impeachment Trial because it's never actually been brought to trial. ,1/3/2020 17:27,14812,67869
Twitter for iPhone,12131500,Christopher Bedford The Federalist Senior Editor. There is NOTHING NEW in these Emails at all that's been discovered. It's exactly what we knew before which is that the White House & political figures wanted to cut off aid Trump wanted to question aid to a number of....,1/3/2020 17:27,19016,89602
Twitter for iPhone,12131500,....followed and then it was withdrawn. The Democrats argument for impeachment has not gotten stronger over the last few weeks. As Senator Josh Hawley just said he's going to enter a Motion to Dismiss the Impeachment Trial because it's never actually been brought to trial. ,1/3/2020 17:09,1941,7013
Twitter for iPhone,12131500,Christopher Bedford The Federalist Senior Editor. There is NOTHING NEW in these Emails at all that's been discovered. It's exactly what we knew before which is that the White House & political figures wanted to cut off aid Trump wanted to question aid to a number of....,1/3/2020 17:09,1810,6677
Twitter for iPhone,12131500,....different places that he thought were wasteful and the career staff as they always do pushed back and nade s million excuses as to why they could not possibly stop spending U.S.taxpayer money. There was a back & forth over the legal arguments & the W.H. decision was....q,1/3/2020 17:09,1262,4559
Twitter for iPhone,12131200,This is a great book a must read! https://t.co/bwpNVi5hpY,1/3/2020 15:25,11950,55743
Twitter for iPhone,12131200,....and more control over Iraq and the people of Iraq are not happy with that. It will never end well!,1/3/2020 15:09,16708,85934
Twitter for iPhone,12131200,The United States has paid Iraq Billions of Dollars a year for many years. That is on top of all else we have done for them. The people of Iraq don't want to be dominated & controlled by Iran but ultimately that is their choice. Over the last 15 years Iran has gained more....,1/3/2020 15:09,29589,142603
Twitter for iPhone,12131000,General Qassem Soleimani has killed or badly wounded thousands of Americans over an extended period of time and was plotting to kill many more...but got caught! He was directly and indirectly responsible for the death of millions of people including the recent large number....,1/3/2020 13:54,55082,246482
Twitter for iPhone,12131000,....of PROTESTERS killed in Iran itself. While Iran will never be able to properly admit it Soleimani was both hated and feared within the country. They are not nearly as saddened as the leaders will let the outside world believe. He should have been taken out many years ago!,1/3/2020 13:54,30643,143426
Twitter for iPhone,12130800,Iran never won a war but never lost a negotiation!,1/3/2020 12:44,65098,331171
Twitter for iPhone,12129200,https://t.co/VXeKiVzpTf,1/3/2020 2:32,172157,814012
Twitter for iPhone,12127300,....had happened to a Presidential candidate or President who was a Democrat everybody involved would long ago be in jail for treason (and more) and it would be considered the CRIME OF THE CENTURY far bigger and more sinister than Watergate!,1/2/2020 13:58,25788,108772
Twitter for iPhone,12127300,A lot of very good people were taken down by a small group of Dirty (Filthy) Cops politicians government officials and an investigation that was illegally started & that SPIED on my campaign. The Witch Hunt is sputtering badly but still going on (Ukraine Hoax!). If this....,1/2/2020 13:58,33016,135114
Twitter for iPhone,12127300,....it's alienating independents. This President is being persecuted over three years with one investigation after another and that really plays to his base. @FoxNews  @cvpayne  Their partisan Witch Hunt is hurting our Country do badly & only bringing more division than ever!,1/2/2020 13:42,14418,63741
Twitter for iPhone,12127300,Sohrab Ahmari New York Post The Trump Campaign raised $10 million in the two days following the impeachment (Scam) vote. It seems the Democrats have shot themselves in the foot in one more way. They set up a process they know is not going to lead to the Presidents removal &...,1/2/2020 13:42,19935,88771
Twitter for iPhone,12125700,They don't know how to do that! https://t.co/1Vg1O9yJHj,1/2/2020 2:46,16200,79790
Twitter for iPhone,12125500,Great job! https://t.co/qNUVbEdMz6,1/2/2020 1:53,15105,62958
Twitter for iPhone,12125500,Can't believe @ATT keeps the management after yet another @CNN ratings dive. Nobody watching NO CREDIBILITY! Maybe they should make changes at AT&T? https://t.co/jdCLuNWEEQ,1/2/2020 1:46,18090,71196
Twitter for iPhone,12125500,Too bad Corey would have won! He (and I) loves New Hampshire. https://t.co/d2e1NUkDwR,1/2/2020 1:36,9249,45302
Twitter for iPhone,12125500,Best equipment & finest military in the World. On site quickly! https://t.co/cDUtqFLLYB,1/2/2020 1:32,19763,90120
